memory_id,retrieval_count,positive_feedback_count,neutral_feedback_count,negative_feedback_count,average_utility,quality_score,quarantined,quarantine_reason,downgraded
M024958,2,2,0,0,1.0,0.7,False,,False
M011208,1,1,0,0,1.0,0.6,False,,False
M013987,1,1,0,0,1.0,0.6,False,,False
M049802,1,1,0,0,1.0,0.6,False,,False
M011066,1,1,0,0,1.0,0.6,False,,False
M037152,1,1,0,0,1.0,0.6,False,,False
M043685,3,0,3,0,0.0,0.5,False,,False
M023265,1,0,1,0,0.0,0.5,False,,False
M038237,1,1,0,0,1.0,0.6,False,,False
M042001,1,1,0,0,1.0,0.6,False,,False
M041168,1,1,0,0,1.0,0.6,False,,False
M087505,4,0,4,0,0.0,0.5,False,,False
M095864,2,2,0,0,1.0,0.7,False,,False
M037117,1,0,1,0,0.0,0.5,False,,False
M016053,2,2,0,0,1.0,0.7,False,,False
M030140,3,0,3,0,0.0,0.5,False,,False
M038078,1,1,0,0,1.0,0.6,False,,False
M031405,3,3,0,0,1.0,0.7999999999999999,False,,False
M053034,2,0,2,0,0.0,0.5,False,,False
M070401,1,1,0,0,1.0,0.6,False,,False
M043459,1,1,0,0,1.0,0.6,False,,False
M050080,1,0,1,0,0.0,0.5,False,,False
M074040,1,0,1,0,0.0,0.5,False,,False
M046265,1,0,0,1,-1.0,0.4,False,,False
M033566,1,1,0,0,1.0,0.6,False,,False
M031628,1,1,0,0,1.0,0.6,False,,False
M016932,1,1,0,0,1.0,0.6,False,,False
M036420,1,1,0,0,1.0,0.6,False,,False
M034981,1,1,0,0,1.0,0.6,False,,False
M084514,1,1,0,0,1.0,0.6,False,,False
M022706,1,0,1,0,0.0,0.5,False,,False
M005254,1,0,1,0,0.0,0.5,False,,False
M012309,1,1,0,0,1.0,0.6,False,,False
M016668,2,0,0,2,-1.0,0.30000000000000004,False,,True
M002251,1,0,0,1,-1.0,0.4,False,,False
M004191,1,1,0,0,1.0,0.6,False,,False
M011595,1,0,1,0,0.0,0.5,False,,False
M021038,1,0,0,1,-1.0,0.4,False,,False
M058358,1,0,1,0,0.0,0.5,False,,False
M085880,1,0,1,0,0.0,0.5,False,,False
M030377,2,0,2,0,0.0,0.5,False,,False
M029937,1,0,1,0,0.0,0.5,False,,False
M080213,1,1,0,0,1.0,0.6,False,,False
M043958,1,1,0,0,1.0,0.6,False,,False
M043786,1,1,0,0,1.0,0.6,False,,False
M063636,1,0,1,0,0.0,0.5,False,,False
M004935,1,1,0,0,1.0,0.6,False,,False
M010879,2,2,0,0,1.0,0.7,False,,False
M025353,2,0,0,2,-1.0,0.30000000000000004,False,,True
M035266,2,2,0,0,1.0,0.7,False,,False
M024963,2,2,0,0,1.0,0.7,False,,False
M003692,1,0,1,0,0.0,0.5,False,,False
M096067,1,1,0,0,1.0,0.6,False,,False
M082497,1,0,1,0,0.0,0.5,False,,False
M035322,1,1,0,0,1.0,0.6,False,,False
M092918,1,1,0,0,1.0,0.6,False,,False
M098249,1,1,0,0,1.0,0.6,False,,False
M038496,2,0,2,0,0.0,0.5,False,,False
M075537,1,0,0,1,-1.0,0.4,False,,False
M086511,1,1,0,0,1.0,0.6,False,,False
M043757,1,0,1,0,0.0,0.5,False,,False
M067108,2,0,2,0,0.0,0.5,False,,False
M012884,2,0,2,0,0.0,0.5,False,,False
M092277,2,2,0,0,1.0,0.7,False,,False
M085752,2,2,0,0,1.0,0.7,False,,False
M055499,2,2,0,0,1.0,0.7,False,,False
M019978,2,0,2,0,0.0,0.5,False,,False
M029118,1,1,0,0,1.0,0.6,False,,False
M027548,1,1,0,0,1.0,0.6,False,,False
M027540,1,1,0,0,1.0,0.6,False,,False
M026420,1,1,0,0,1.0,0.6,False,,False
M017776,1,1,0,0,1.0,0.6,False,,False
M056259,1,0,1,0,0.0,0.5,False,,False
M092208,2,0,2,0,0.0,0.5,False,,False
M053420,1,1,0,0,1.0,0.6,False,,False
M066396,1,0,1,0,0.0,0.5,False,,False
M062246,1,0,1,0,0.0,0.5,False,,False
M034044,2,2,0,0,1.0,0.7,False,,False
M006724,1,1,0,0,1.0,0.6,False,,False
M017801,1,1,0,0,1.0,0.6,False,,False
M051551,1,1,0,0,1.0,0.6,False,,False
M010549,2,2,0,0,1.0,0.7,False,,False
M052668,1,1,0,0,1.0,0.6,False,,False
M061282,2,2,0,0,1.0,0.7,False,,False
M053350,1,1,0,0,1.0,0.6,False,,False
M053845,1,1,0,0,1.0,0.6,False,,False
M003860,2,2,0,0,1.0,0.7,False,,False
M024850,1,0,0,1,-1.0,0.4,False,,False
M090116,1,0,1,0,0.0,0.5,False,,False
M073217,1,1,0,0,1.0,0.6,False,,False
M053515,1,0,1,0,0.0,0.5,False,,False
M045762,1,0,1,0,0.0,0.5,False,,False
M011816,1,0,1,0,0.0,0.5,False,,False
M090529,1,1,0,0,1.0,0.6,False,,False
M037861,2,0,2,0,0.0,0.5,False,,False
M018724,1,0,1,0,0.0,0.5,False,,False
M062724,1,1,0,0,1.0,0.6,False,,False
M058349,2,2,0,0,1.0,0.7,False,,False
M058473,1,1,0,0,1.0,0.6,False,,False
M055435,2,0,2,0,0.0,0.5,False,,False
M057332,1,1,0,0,1.0,0.6,False,,False
M079751,1,1,0,0,1.0,0.6,False,,False
M070812,1,0,1,0,0.0,0.5,False,,False
M070132,2,2,0,0,1.0,0.7,False,,False
M070340,2,0,2,0,0.0,0.5,False,,False
M069926,1,1,0,0,1.0,0.6,False,,False
M070651,1,1,0,0,1.0,0.6,False,,False
M080927,1,0,0,1,-1.0,0.4,False,,False
M076685,1,0,0,1,-1.0,0.4,False,,False
M069946,1,0,1,0,0.0,0.5,False,,False
M097156,1,1,0,0,1.0,0.6,False,,False
M083874,1,0,1,0,0.0,0.5,False,,False
M016815,1,1,0,0,1.0,0.6,False,,False
M002338,2,2,0,0,1.0,0.7,False,,False
M074483,1,0,1,0,0.0,0.5,False,,False
M009569,1,1,0,0,1.0,0.6,False,,False
M018446,1,0,0,1,-1.0,0.4,False,,False
M089197,1,0,1,0,0.0,0.5,False,,False
M089842,1,1,0,0,1.0,0.6,False,,False
M083575,1,0,1,0,0.0,0.5,False,,False
M090792,1,1,0,0,1.0,0.6,False,,False
M074228,1,0,1,0,0.0,0.5,False,,False
M069287,1,1,0,0,1.0,0.6,False,,False
M082922,2,2,0,0,1.0,0.7,False,,False
M039674,1,0,1,0,0.0,0.5,False,,False
M014943,2,2,0,0,1.0,0.7,False,,False
M099704,2,2,0,0,1.0,0.7,False,,False
M061651,2,2,0,0,1.0,0.7,False,,False
M005811,1,0,1,0,0.0,0.5,False,,False
M071870,1,1,0,0,1.0,0.6,False,,False
M060108,2,2,0,0,1.0,0.7,False,,False
M089913,1,1,0,0,1.0,0.6,False,,False
M070506,1,1,0,0,1.0,0.6,False,,False
M096395,1,0,1,0,0.0,0.5,False,,False
M013212,1,1,0,0,1.0,0.6,False,,False
M006518,2,2,0,0,1.0,0.7,False,,False
M089545,1,1,0,0,1.0,0.6,False,,False
M000256,1,1,0,0,1.0,0.6,False,,False
M000150,1,1,0,0,1.0,0.6,False,,False
M089172,1,0,1,0,0.0,0.5,False,,False
M093018,1,1,0,0,1.0,0.6,False,,False
M045703,1,0,1,0,0.0,0.5,False,,False
M090854,1,1,0,0,1.0,0.6,False,,False
M024657,1,1,0,0,1.0,0.6,False,,False
M081431,2,2,0,0,1.0,0.7,False,,False
M075816,1,0,1,0,0.0,0.5,False,,False
M094385,1,0,1,0,0.0,0.5,False,,False
M099190,1,1,0,0,1.0,0.6,False,,False
M049971,2,2,0,0,1.0,0.7,False,,False
M070927,2,0,0,2,-1.0,0.30000000000000004,False,,True
M081701,1,1,0,0,1.0,0.6,False,,False
M067785,1,1,0,0,1.0,0.6,False,,False
M089844,1,0,1,0,0.0,0.5,False,,False
M071089,1,1,0,0,1.0,0.6,False,,False
M061116,1,0,0,1,-1.0,0.4,False,,False
M075563,1,0,1,0,0.0,0.5,False,,False
M055440,1,0,1,0,0.0,0.5,False,,False
M074931,1,0,1,0,0.0,0.5,False,,False
M046214,1,0,1,0,0.0,0.5,False,,False
M099555,1,1,0,0,1.0,0.6,False,,False
M072097,1,0,1,0,0.0,0.5,False,,False
M076529,1,0,1,0,0.0,0.5,False,,False
M067556,1,0,0,1,-1.0,0.4,False,,False
M075520,1,0,1,0,0.0,0.5,False,,False
M079248,1,0,1,0,0.0,0.5,False,,False
M075425,1,1,0,0,1.0,0.6,False,,False
M049133,1,0,1,0,0.0,0.5,False,,False
M012371,1,0,0,1,-1.0,0.4,False,,False
M079368,3,3,0,0,1.0,0.7999999999999999,False,,False
M054471,1,1,0,0,1.0,0.6,False,,False
M060394,1,0,1,0,0.0,0.5,False,,False
M054773,1,1,0,0,1.0,0.6,False,,False
M054520,1,1,0,0,1.0,0.6,False,,False
M057433,1,0,1,0,0.0,0.5,False,,False
M101107,2,0,2,0,0.0,0.5,False,,False
M093370,1,1,0,0,1.0,0.6,False,,False
M101505,2,2,0,0,1.0,0.7,False,,False
M080302,2,2,0,0,1.0,0.7,False,,False
M083054,1,1,0,0,1.0,0.6,False,,False
M019532,2,2,0,0,1.0,0.7,False,,False
M007008,1,1,0,0,1.0,0.6,False,,False
M004318,1,0,1,0,0.0,0.5,False,,False
M032074,1,1,0,0,1.0,0.6,False,,False
M027810,1,0,1,0,0.0,0.5,False,,False
M024002,1,0,1,0,0.0,0.5,False,,False
M034725,1,0,0,1,-1.0,0.4,False,,False
M033150,2,2,0,0,1.0,0.7,False,,False
M020599,1,0,1,0,0.0,0.5,False,,False
M018322,1,1,0,0,1.0,0.6,False,,False
M078759,2,2,0,0,1.0,0.7,False,,False
M038271,1,0,1,0,0.0,0.5,False,,False
M025292,1,0,1,0,0.0,0.5,False,,False
M082558,1,1,0,0,1.0,0.6,False,,False
M029620,1,0,1,0,0.0,0.5,False,,False
M063598,1,0,1,0,0.0,0.5,False,,False
M075561,1,0,1,0,0.0,0.5,False,,False
M065842,1,0,1,0,0.0,0.5,False,,False
M062253,1,1,0,0,1.0,0.6,False,,False
M068323,1,0,1,0,0.0,0.5,False,,False
M066125,1,0,1,0,0.0,0.5,False,,False
M056479,1,0,0,1,-1.0,0.4,False,,False
M068073,2,2,0,0,1.0,0.7,False,,False
M010507,1,0,1,0,0.0,0.5,False,,False
M068226,1,1,0,0,1.0,0.6,False,,False
M025056,1,1,0,0,1.0,0.6,False,,False
M030441,1,0,1,0,0.0,0.5,False,,False
M044465,2,0,2,0,0.0,0.5,False,,False
M045996,1,0,1,0,0.0,0.5,False,,False
M044168,1,1,0,0,1.0,0.6,False,,False
M076140,2,0,0,2,-1.0,0.30000000000000004,False,,True
M041816,2,0,2,0,0.0,0.5,False,,False
M085087,1,0,1,0,0.0,0.5,False,,False
M092535,1,1,0,0,1.0,0.6,False,,False
M056304,1,1,0,0,1.0,0.6,False,,False
M060002,1,1,0,0,1.0,0.6,False,,False
M076554,1,0,0,1,-1.0,0.4,False,,False
M035488,1,1,0,0,1.0,0.6,False,,False
M041244,1,1,0,0,1.0,0.6,False,,False
M036665,1,1,0,0,1.0,0.6,False,,False
M051711,1,1,0,0,1.0,0.6,False,,False
M005846,1,1,0,0,1.0,0.6,False,,False
M067211,1,1,0,0,1.0,0.6,False,,False
M062966,1,1,0,0,1.0,0.6,False,,False
M060038,1,0,1,0,0.0,0.5,False,,False
M067286,1,0,0,1,-1.0,0.4,False,,False
M061355,2,2,0,0,1.0,0.7,False,,False
M052613,1,0,1,0,0.0,0.5,False,,False
M089628,3,3,0,0,1.0,0.7999999999999999,False,,False
M016684,1,0,0,1,-1.0,0.4,False,,False
M076132,1,0,1,0,0.0,0.5,False,,False
M022197,1,0,1,0,0.0,0.5,False,,False
M027508,1,0,0,1,-1.0,0.4,False,,False
M035206,1,1,0,0,1.0,0.6,False,,False
M028343,1,0,1,0,0.0,0.5,False,,False
M036298,1,1,0,0,1.0,0.6,False,,False
M028219,1,1,0,0,1.0,0.6,False,,False
M039182,1,1,0,0,1.0,0.6,False,,False
M072858,1,0,1,0,0.0,0.5,False,,False
M047349,1,0,1,0,0.0,0.5,False,,False
M070889,1,0,0,1,-1.0,0.4,False,,False
M101414,1,1,0,0,1.0,0.6,False,,False
M003904,1,1,0,0,1.0,0.6,False,,False
M033789,1,1,0,0,1.0,0.6,False,,False
M012611,1,0,1,0,0.0,0.5,False,,False
M002235,1,1,0,0,1.0,0.6,False,,False
M061486,1,1,0,0,1.0,0.6,False,,False
M006829,1,1,0,0,1.0,0.6,False,,False
M004482,1,0,1,0,0.0,0.5,False,,False
M073918,1,0,1,0,0.0,0.5,False,,False
M006896,1,1,0,0,1.0,0.6,False,,False
M013077,1,1,0,0,1.0,0.6,False,,False
M011812,1,1,0,0,1.0,0.6,False,,False
M052378,1,1,0,0,1.0,0.6,False,,False
M004160,1,0,1,0,0.0,0.5,False,,False
M030147,1,0,0,1,-1.0,0.4,False,,False
M096242,3,0,3,0,0.0,0.5,False,,False
M092288,1,1,0,0,1.0,0.6,False,,False
M082959,1,1,0,0,1.0,0.6,False,,False
M031039,1,1,0,0,1.0,0.6,False,,False
M043903,2,0,2,0,0.0,0.5,False,,False
M017854,1,1,0,0,1.0,0.6,False,,False
M065845,1,0,1,0,0.0,0.5,False,,False
M071187,1,0,1,0,0.0,0.5,False,,False
M078633,2,2,0,0,1.0,0.7,False,,False
M068602,1,1,0,0,1.0,0.6,False,,False
M022270,1,0,1,0,0.0,0.5,False,,False
M062400,1,1,0,0,1.0,0.6,False,,False
M098734,1,1,0,0,1.0,0.6,False,,False
M091790,1,1,0,0,1.0,0.6,False,,False
M085193,1,0,1,0,0.0,0.5,False,,False
M074576,1,1,0,0,1.0,0.6,False,,False
M061530,1,1,0,0,1.0,0.6,False,,False
M077307,1,0,1,0,0.0,0.5,False,,False
M052894,1,1,0,0,1.0,0.6,False,,False
M049052,1,0,1,0,0.0,0.5,False,,False
M028394,1,0,0,1,-1.0,0.4,False,,False
M008364,1,0,1,0,0.0,0.5,False,,False
M031927,1,1,0,0,1.0,0.6,False,,False
M029862,1,1,0,0,1.0,0.6,False,,False
M030126,1,0,0,1,-1.0,0.4,False,,False
M087289,1,0,0,1,-1.0,0.4,False,,False
M013134,1,0,1,0,0.0,0.5,False,,False
M003746,1,1,0,0,1.0,0.6,False,,False
M088521,2,2,0,0,1.0,0.7,False,,False
M069437,2,0,2,0,0.0,0.5,False,,False
M043590,1,1,0,0,1.0,0.6,False,,False
M040379,1,0,1,0,0.0,0.5,False,,False
M014020,1,0,1,0,0.0,0.5,False,,False
M098225,1,1,0,0,1.0,0.6,False,,False
M043277,1,1,0,0,1.0,0.6,False,,False
M074363,1,1,0,0,1.0,0.6,False,,False
M044498,1,1,0,0,1.0,0.6,False,,False
M048642,1,0,1,0,0.0,0.5,False,,False
M056602,1,0,0,1,-1.0,0.4,False,,False
M071625,1,1,0,0,1.0,0.6,False,,False
M061264,1,1,0,0,1.0,0.6,False,,False
M082894,1,1,0,0,1.0,0.6,False,,False
M041520,1,1,0,0,1.0,0.6,False,,False
M044561,1,1,0,0,1.0,0.6,False,,False
M066964,1,1,0,0,1.0,0.6,False,,False
M080787,1,0,1,0,0.0,0.5,False,,False
M041803,1,0,1,0,0.0,0.5,False,,False
M035477,1,1,0,0,1.0,0.6,False,,False
M041035,2,2,0,0,1.0,0.7,False,,False
M063282,3,3,0,0,1.0,0.7999999999999999,False,,False
M094269,2,2,0,0,1.0,0.7,False,,False
M030846,1,1,0,0,1.0,0.6,False,,False
M009478,1,0,0,1,-1.0,0.4,False,,False
M022508,1,0,0,1,-1.0,0.4,False,,False
M025149,2,0,2,0,0.0,0.5,False,,False
M025514,2,0,0,2,-1.0,0.30000000000000004,False,,True
M020356,1,1,0,0,1.0,0.6,False,,False
M032401,1,0,1,0,0.0,0.5,False,,False
M006140,1,1,0,0,1.0,0.6,False,,False
M065679,1,1,0,0,1.0,0.6,False,,False
M066018,1,1,0,0,1.0,0.6,False,,False
M068988,1,1,0,0,1.0,0.6,False,,False
M046785,1,0,0,1,-1.0,0.4,False,,False
M063578,1,0,1,0,0.0,0.5,False,,False
M049675,1,0,1,0,0.0,0.5,False,,False
M037764,1,1,0,0,1.0,0.6,False,,False
M058732,1,1,0,0,1.0,0.6,False,,False
M015450,1,1,0,0,1.0,0.6,False,,False
M015316,1,1,0,0,1.0,0.6,False,,False
M016327,1,1,0,0,1.0,0.6,False,,False
M034776,2,2,0,0,1.0,0.7,False,,False
M017520,3,0,3,0,0.0,0.5,False,,False
M025075,2,2,0,0,1.0,0.7,False,,False
M046894,1,1,0,0,1.0,0.6,False,,False
M018368,3,3,0,0,1.0,0.7999999999999999,False,,False
M098751,2,2,0,0,1.0,0.7,False,,False
M065691,1,1,0,0,1.0,0.6,False,,False
M042792,2,2,0,0,1.0,0.7,False,,False
M080103,1,1,0,0,1.0,0.6,False,,False
M072500,2,2,0,0,1.0,0.7,False,,False
M058198,1,0,1,0,0.0,0.5,False,,False
M059899,1,1,0,0,1.0,0.6,False,,False
M044955,1,0,1,0,0.0,0.5,False,,False
M051777,1,1,0,0,1.0,0.6,False,,False
M052884,1,0,1,0,0.0,0.5,False,,False
M066817,1,1,0,0,1.0,0.6,False,,False
M026751,1,1,0,0,1.0,0.6,False,,False
M003781,1,0,1,0,0.0,0.5,False,,False
M023131,1,1,0,0,1.0,0.6,False,,False
M057204,1,0,1,0,0.0,0.5,False,,False
M006653,1,1,0,0,1.0,0.6,False,,False
M010087,1,0,1,0,0.0,0.5,False,,False
M043367,2,0,2,0,0.0,0.5,False,,False
M044599,1,0,0,1,-1.0,0.4,False,,False
M090000,1,1,0,0,1.0,0.6,False,,False
M099921,1,1,0,0,1.0,0.6,False,,False
M049699,1,0,0,1,-1.0,0.4,False,,False
M010155,1,0,1,0,0.0,0.5,False,,False
M049529,2,2,0,0,1.0,0.7,False,,False
M062529,1,0,1,0,0.0,0.5,False,,False
M010519,1,1,0,0,1.0,0.6,False,,False
M009028,2,0,2,0,0.0,0.5,False,,False
M016920,2,2,0,0,1.0,0.7,False,,False
M041412,1,0,1,0,0.0,0.5,False,,False
M013656,1,1,0,0,1.0,0.6,False,,False
M053890,1,0,1,0,0.0,0.5,False,,False
M047637,1,1,0,0,1.0,0.6,False,,False
M016720,1,1,0,0,1.0,0.6,False,,False
M007082,1,0,1,0,0.0,0.5,False,,False
M089275,1,1,0,0,1.0,0.6,False,,False
M060537,1,0,1,0,0.0,0.5,False,,False
M098702,1,1,0,0,1.0,0.6,False,,False
M029497,1,0,1,0,0.0,0.5,False,,False
M028285,1,1,0,0,1.0,0.6,False,,False
M027703,1,1,0,0,1.0,0.6,False,,False
M031977,1,1,0,0,1.0,0.6,False,,False
M013308,1,0,0,1,-1.0,0.4,False,,False
M096980,1,1,0,0,1.0,0.6,False,,False
M084928,1,1,0,0,1.0,0.6,False,,False
M101292,1,1,0,0,1.0,0.6,False,,False
M057181,1,1,0,0,1.0,0.6,False,,False
M093332,1,1,0,0,1.0,0.6,False,,False
M093890,1,1,0,0,1.0,0.6,False,,False
M003875,1,1,0,0,1.0,0.6,False,,False
M037708,1,0,1,0,0.0,0.5,False,,False
M040931,1,0,1,0,0.0,0.5,False,,False
M090025,1,0,1,0,0.0,0.5,False,,False
M044625,1,0,1,0,0.0,0.5,False,,False
M046490,1,0,1,0,0.0,0.5,False,,False
M098216,1,0,1,0,0.0,0.5,False,,False
M010130,1,1,0,0,1.0,0.6,False,,False
M021016,1,0,0,1,-1.0,0.4,False,,False
M082624,1,0,1,0,0.0,0.5,False,,False
M012241,1,1,0,0,1.0,0.6,False,,False
M059560,1,0,1,0,0.0,0.5,False,,False
M070592,1,0,1,0,0.0,0.5,False,,False
M064554,2,2,0,0,1.0,0.7,False,,False
M057391,2,0,2,0,0.0,0.5,False,,False
M051131,1,1,0,0,1.0,0.6,False,,False
M036701,1,0,1,0,0.0,0.5,False,,False
M004889,1,1,0,0,1.0,0.6,False,,False
M019210,1,1,0,0,1.0,0.6,False,,False
M011056,1,1,0,0,1.0,0.6,False,,False
M041937,2,0,2,0,0.0,0.5,False,,False
M063143,3,0,3,0,0.0,0.5,False,,False
M022547,2,2,0,0,1.0,0.7,False,,False
M043170,1,0,0,1,-1.0,0.4,False,,False
M012090,1,0,1,0,0.0,0.5,False,,False
M027382,1,1,0,0,1.0,0.6,False,,False
M027003,1,1,0,0,1.0,0.6,False,,False
M031619,1,1,0,0,1.0,0.6,False,,False
M026871,1,0,1,0,0.0,0.5,False,,False
M090958,1,1,0,0,1.0,0.6,False,,False
M053735,1,0,1,0,0.0,0.5,False,,False
M072532,1,1,0,0,1.0,0.6,False,,False
M070209,1,0,1,0,0.0,0.5,False,,False
M018527,1,0,0,1,-1.0,0.4,False,,False
M080083,1,0,1,0,0.0,0.5,False,,False
M077018,1,1,0,0,1.0,0.6,False,,False
M097759,1,0,1,0,0.0,0.5,False,,False
M056673,2,2,0,0,1.0,0.7,False,,False
M075028,2,0,2,0,0.0,0.5,False,,False
M044715,1,0,0,1,-1.0,0.4,False,,False
M089418,1,1,0,0,1.0,0.6,False,,False
M047286,1,0,1,0,0.0,0.5,False,,False
M073629,1,1,0,0,1.0,0.6,False,,False
M048698,1,1,0,0,1.0,0.6,False,,False
M003937,2,2,0,0,1.0,0.7,False,,False
M021449,1,1,0,0,1.0,0.6,False,,False
M015809,1,1,0,0,1.0,0.6,False,,False
M007342,1,1,0,0,1.0,0.6,False,,False
M019877,1,0,1,0,0.0,0.5,False,,False
M058354,2,2,0,0,1.0,0.7,False,,False
M074340,2,2,0,0,1.0,0.7,False,,False
M022920,2,0,2,0,0.0,0.5,False,,False
M021184,1,0,1,0,0.0,0.5,False,,False
M032015,2,0,0,2,-1.0,0.30000000000000004,False,,True
M080774,1,0,1,0,0.0,0.5,False,,False
M014997,1,0,1,0,0.0,0.5,False,,False
M020841,1,1,0,0,1.0,0.6,False,,False
M016973,1,0,1,0,0.0,0.5,False,,False
M048070,1,0,1,0,0.0,0.5,False,,False
M069890,1,0,1,0,0.0,0.5,False,,False
M054207,1,0,1,0,0.0,0.5,False,,False
M093764,1,0,1,0,0.0,0.5,False,,False
M036799,1,0,1,0,0.0,0.5,False,,False
M063392,1,1,0,0,1.0,0.6,False,,False
M057031,1,0,0,1,-1.0,0.4,False,,False
M016524,1,1,0,0,1.0,0.6,False,,False
M032369,1,1,0,0,1.0,0.6,False,,False
M046712,1,1,0,0,1.0,0.6,False,,False
M031472,1,1,0,0,1.0,0.6,False,,False
M043642,1,0,1,0,0.0,0.5,False,,False
M092692,1,1,0,0,1.0,0.6,False,,False
M060112,1,1,0,0,1.0,0.6,False,,False
M040690,1,0,0,1,-1.0,0.4,False,,False
M063084,1,1,0,0,1.0,0.6,False,,False
M032190,1,1,0,0,1.0,0.6,False,,False
M032795,1,1,0,0,1.0,0.6,False,,False
M030316,2,2,0,0,1.0,0.7,False,,False
M041847,1,1,0,0,1.0,0.6,False,,False
M033370,1,1,0,0,1.0,0.6,False,,False
M040726,1,1,0,0,1.0,0.6,False,,False
M001399,1,0,1,0,0.0,0.5,False,,False
M047547,1,1,0,0,1.0,0.6,False,,False
M033581,1,1,0,0,1.0,0.6,False,,False
M016487,1,1,0,0,1.0,0.6,False,,False
M063010,2,2,0,0,1.0,0.7,False,,False
M071926,2,2,0,0,1.0,0.7,False,,False
M082556,2,0,2,0,0.0,0.5,False,,False
M087203,3,3,0,0,1.0,0.7999999999999999,False,,False
M048917,2,2,0,0,1.0,0.7,False,,False
M064688,1,0,0,1,-1.0,0.4,False,,False
M000386,1,1,0,0,1.0,0.6,False,,False
M014703,1,1,0,0,1.0,0.6,False,,False
M100472,1,0,1,0,0.0,0.5,False,,False
M068787,1,1,0,0,1.0,0.6,False,,False
M089726,1,0,0,1,-1.0,0.4,False,,False
M069949,1,0,1,0,0.0,0.5,False,,False
M088430,1,0,1,0,0.0,0.5,False,,False
M097452,1,1,0,0,1.0,0.6,False,,False
M076851,1,0,1,0,0.0,0.5,False,,False
M014352,1,1,0,0,1.0,0.6,False,,False
M003643,1,0,1,0,0.0,0.5,False,,False
M019273,1,1,0,0,1.0,0.6,False,,False
M007736,1,1,0,0,1.0,0.6,False,,False
M020536,1,1,0,0,1.0,0.6,False,,False
M039754,1,0,1,0,0.0,0.5,False,,False
M040309,1,0,1,0,0.0,0.5,False,,False
M046507,1,1,0,0,1.0,0.6,False,,False
M046587,2,0,2,0,0.0,0.5,False,,False
M073604,1,0,1,0,0.0,0.5,False,,False
M096196,1,0,1,0,0.0,0.5,False,,False
M098514,1,0,1,0,0.0,0.5,False,,False
M061241,1,1,0,0,1.0,0.6,False,,False
M095620,1,0,1,0,0.0,0.5,False,,False
M086491,2,2,0,0,1.0,0.7,False,,False
M053888,1,0,0,1,-1.0,0.4,False,,False
M079598,1,0,1,0,0.0,0.5,False,,False
M026130,1,1,0,0,1.0,0.6,False,,False
M035202,1,1,0,0,1.0,0.6,False,,False
M023350,1,1,0,0,1.0,0.6,False,,False
M079123,1,0,1,0,0.0,0.5,False,,False
M048165,1,0,1,0,0.0,0.5,False,,False
M055891,1,1,0,0,1.0,0.6,False,,False
M096019,1,0,1,0,0.0,0.5,False,,False
M059653,1,1,0,0,1.0,0.6,False,,False
M100485,1,1,0,0,1.0,0.6,False,,False
M065415,1,0,1,0,0.0,0.5,False,,False
M070200,1,1,0,0,1.0,0.6,False,,False
M061242,1,0,1,0,0.0,0.5,False,,False
M081451,1,1,0,0,1.0,0.6,False,,False
M063720,1,0,1,0,0.0,0.5,False,,False
M037696,1,0,1,0,0.0,0.5,False,,False
M034817,1,1,0,0,1.0,0.6,False,,False
M010352,1,0,1,0,0.0,0.5,False,,False
M004574,1,0,1,0,0.0,0.5,False,,False
M084553,1,0,0,1,-1.0,0.4,False,,False
M001974,1,1,0,0,1.0,0.6,False,,False
M063273,1,1,0,0,1.0,0.6,False,,False
M097742,1,1,0,0,1.0,0.6,False,,False
M079589,1,1,0,0,1.0,0.6,False,,False
M036572,1,0,1,0,0.0,0.5,False,,False
M048930,1,1,0,0,1.0,0.6,False,,False
M013423,1,0,1,0,0.0,0.5,False,,False
M006245,1,0,1,0,0.0,0.5,False,,False
M008204,1,0,0,1,-1.0,0.4,False,,False
M006313,1,0,1,0,0.0,0.5,False,,False
M011051,2,2,0,0,1.0,0.7,False,,False
M058239,1,0,1,0,0.0,0.5,False,,False
M033894,1,1,0,0,1.0,0.6,False,,False
M006715,1,0,1,0,0.0,0.5,False,,False
M038899,1,1,0,0,1.0,0.6,False,,False
M045398,1,0,0,1,-1.0,0.4,False,,False
M033690,1,1,0,0,1.0,0.6,False,,False
M059849,1,0,1,0,0.0,0.5,False,,False
M059775,1,0,0,1,-1.0,0.4,False,,False
M029493,1,1,0,0,1.0,0.6,False,,False
M039068,1,1,0,0,1.0,0.6,False,,False
M054645,2,0,2,0,0.0,0.5,False,,False
M014179,1,1,0,0,1.0,0.6,False,,False
M056616,2,2,0,0,1.0,0.7,False,,False
M074204,1,0,1,0,0.0,0.5,False,,False
M076654,1,0,1,0,0.0,0.5,False,,False
M039400,1,1,0,0,1.0,0.6,False,,False
M032318,1,0,1,0,0.0,0.5,False,,False
M044204,1,1,0,0,1.0,0.6,False,,False
M024603,1,1,0,0,1.0,0.6,False,,False
M090089,2,2,0,0,1.0,0.7,False,,False
M073967,1,1,0,0,1.0,0.6,False,,False
M049609,1,0,1,0,0.0,0.5,False,,False
M028992,1,1,0,0,1.0,0.6,False,,False
M037635,1,0,0,1,-1.0,0.4,False,,False
M019233,1,0,0,1,-1.0,0.4,False,,False
M065437,2,0,2,0,0.0,0.5,False,,False
M060238,3,0,3,0,0.0,0.5,False,,False
M046476,1,0,0,1,-1.0,0.4,False,,False
